LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
56,56,56,62,60,60,60,62,62,62,62,61,57,57,57,61,50,47,47,47,50,47,39,39,39,47,64,61,39,68,51,72,68,38,60,65,60,67,66,48,54,59,40,42,34,51,41,32,52,61,49,57,31,39,35,13,15,15,12,8,63
62,62,62,64,63,63,63,64,64,64,64,64,62,62,62,64,56,55,55,55,56,54,51,51,51,54,66,62,52,67,55,63,51,64,62,64,64,65,71,62,78,67,72,68,59,63,67,43,63,67,40,64,31,50,45,8,8,13,13,14,63
62,62,62,60,61,61,61,60,58,58,58,57,49,49,49,57,41,38,38,38,41,39,35,35,35,39,40,68,55,51,55,66,47,40,35,67,68,69,68,56,67,61,71,56,59,63,28,19,63,41,69,52,31,17,11,11,12,9,12,8,63
62,62,62,59,59,59,59,59,57,57,57,58,50,50,50,58,43,40,40,40,43,41,39,39,39,41,52,61,68,52,52,57,56,67,42,60,71,75,61,58,64,64,55,61,75,50,54,17,62,52,60,48,18,21,17,9,11,11,11,10,63
61,61,61,59,60,60,60,59,59,59,59,59,53,53,53,59,46,44,44,44,46,44,41,41,41,44,48,61,59,58,55,56,48,49,41,61,67,72,73,63,63,62,67,74,68,46,64,23,66,57,64,56,26,23,22,9,10,15,13,10,63
62,62,62,63,63,63,63,63,61,61,61,61,52,52,52,61,43,38,38,38,43,40,33,33,33,40,51,65,54,61,50,65,62,34,37,63,77,83,73,57,73,60,55,60,53,51,33,13,63,56,58,60,26,11,11,6,7,13,8,13,63
59,59,59,63,62,62,62,63,61,61,61,61,53,53,53,61,47,42,42,42,47,44,38,38,38,44,56,64,33,50,57,73,49,44,43,67,74,76,73,50,68,60,60,50,64,50,37,25,59,61,59,57,26,34,28,15,11,7,9,5,63
61,61,61,58,59,59,59,58,58,58,58,58,53,53,53,58,43,42,42,42,43,41,38,38,38,41,51,62,64,61,60,62,45,47,55,63,55,63,55,55,40,64,72,65,77,60,36,14,59,46,54,59,20,23,20,7,11,9,8,10,63
62,62,62,58,60,60,60,58,57,57,57,57,51,51,51,57,43,41,41,41,43,42,40,40,40,42,35,57,60,53,55,59,45,31,43,63,78,80,70,55,64,65,67,71,77,59,57,18,64,45,62,53,22,21,20,12,12,11,10,9,63
62,62,62,55,59,59,59,55,56,56,56,53,49,49,49,53,39,39,39,39,39,37,40,40,40,37,26,65,68,54,54,61,33,25,28,59,59,50,63,59,43,58,71,67,77,54,59,16,68,47,51,57,24,19,17,7,16,13,7,11,63
62,62,62,59,61,61,61,59,60,60,60,58,55,55,55,58,44,43,43,43,44,42,40,40,40,42,41,62,66,59,58,70,57,59,47,68,54,54,62,57,52,70,56,52,60,59,41,30,59,55,70,58,19,27,25,5,10,13,6,8,63
61,61,61,59,60,60,60,59,56,56,56,56,47,47,47,56,43,39,39,39,43,41,39,39,39,41,35,64,50,40,63,63,34,33,21,62,79,76,77,55,61,64,78,80,76,52,77,23,63,52,61,56,28,11,18,5,12,10,15,13,63
63,63,63,62,62,62,62,62,60,60,60,60,54,54,54,60,47,44,44,44,47,44,42,42,42,44,60,67,63,60,50,66,46,36,40,64,64,60,57,66,72,63,70,54,62,63,41,23,63,50,62,58,44,26,13,11,6,12,10,6,63
62,62,62,60,62,62,62,60,59,59,59,58,51,51,51,58,42,38,38,38,42,40,36,36,36,40,29,63,59,56,38,63,45,31,32,62,77,76,67,60,70,60,62,67,63,55,31,15,64,53,57,44,33,12,15,13,11,6,10,14,63
61,61,61,62,62,62,62,62,61,61,61,60,52,52,52,60,44,41,41,41,44,41,37,37,37,41,45,62,51,58,48,62,48,42,35,65,75,78,71,59,73,59,66,62,64,59,66,21,64,57,64,57,20,16,16,9,7,10,13,11,63
61,61,61,54,58,58,58,54,54,54,54,51,49,49,49,51,41,43,43,43,41,41,45,45,45,41,28,68,69,52,44,51,26,28,32,60,44,55,53,65,64,70,65,51,55,67,67,29,64,45,57,53,57,18,20,14,14,8,12,11,63
61,61,61,58,59,59,59,58,57,57,57,57,52,52,52,57,46,44,44,44,46,45,43,43,43,45,43,62,59,52,59,60,55,32,44,59,67,66,70,62,49,64,54,71,78,61,30,12,58,50,60,49,50,33,25,7,8,7,7,11,63
62,62,62,58,60,60,60,58,57,57,57,55,49,49,49,55,41,39,39,39,41,40,38,38,38,40,37,67,58,48,60,60,57,54,38,62,72,64,72,61,70,61,42,46,72,57,37,24,63,46,63,62,26,20,22,9,16,14,15,12,63
61,61,61,51,55,55,55,51,50,50,50,49,44,44,44,49,36,34,34,34,36,35,36,36,36,35,32,71,72,41,45,44,37,35,35,48,60,68,52,50,39,66,48,61,85,62,35,13,66,46,67,69,25,12,15,10,8,12,8,8,63
61,61,61,63,61,61,61,63,61,61,61,62,56,56,56,62,53,49,49,49,53,51,46,46,46,51,65,68,58,61,57,71,44,56,52,70,68,72,74,43,67,64,58,69,72,58,40,28,45,57,62,58,38,40,40,7,9,11,15,7,63
62,62,62,64,63,63,63,64,62,62,62,62,55,55,55,62,47,43,43,43,47,43,35,35,35,43,64,63,45,67,64,64,64,58,50,64,72,76,77,66,80,67,34,48,46,65,54,24,60,49,65,50,24,17,17,8,13,6,10,11,63
61,61,61,57,58,58,58,57,55,55,55,57,52,52,52,57,51,48,48,48,51,51,50,50,50,51,46,62,60,53,57,56,38,29,34,59,71,80,53,53,55,69,66,71,89,53,54,42,55,53,51,53,25,45,42,6,7,13,10,8,63
61,61,61,66,64,64,64,66,63,63,63,64,54,54,54,64,47,40,40,40,47,43,34,34,34,43,59,63,39,59,61,74,58,43,40,69,79,78,78,61,77,54,69,60,49,59,36,18,65,48,48,50,24,17,19,8,15,7,8,11,63
62,62,62,59,61,61,61,59,61,61,61,59,57,57,57,59,42,42,42,42,42,39,37,37,37,39,39,63,66,60,58,64,59,48,55,66,60,57,60,60,60,63,59,59,72,62,30,19,57,65,69,51,16,22,18,8,14,8,5,9,63
62,62,62,60,60,60,60,60,58,58,58,60,52,52,52,60,47,45,45,45,47,44,42,42,42,44,54,58,55,58,47,65,24,21,44,62,69,73,68,55,72,66,47,59,84,41,59,36,68,48,62,54,22,25,18,16,10,12,12,7,63
62,62,62,59,60,60,60,59,57,57,57,58,52,52,52,58,44,42,42,42,44,42,38,38,38,42,49,67,59,56,64,56,58,38,43,61,70,69,67,59,61,61,70,71,70,52,55,26,63,49,61,52,18,18,15,11,11,15,10,7,63
61,61,61,60,60,60,60,60,57,57,57,57,49,49,49,57,45,41,41,41,45,44,42,42,42,44,54,63,65,54,60,63,54,45,33,61,72,78,74,55,71,64,78,50,57,59,63,16,57,45,61,52,20,39,26,14,15,11,8,10,63
62,62,62,61,62,62,62,61,60,60,60,59,53,53,53,59,46,43,43,43,46,43,39,39,39,43,45,66,51,57,64,58,65,54,40,64,67,74,69,64,74,65,65,63,53,65,43,22,64,54,63,59,43,21,16,11,11,15,15,6,63
60,60,60,61,60,60,60,61,59,59,59,61,57,57,57,61,62,58,58,58,62,61,60,60,60,61,60,58,54,60,43,59,55,32,38,61,75,77,52,61,51,53,56,75,78,48,65,60,63,58,60,56,56,60,52,11,9,14,13,16,63
62,62,62,61,61,61,61,61,60,60,60,60,54,54,54,60,43,41,41,41,43,41,37,37,37,41,50,66,62,55,46,66,40,32,59,62,74,72,65,59,58,60,64,44,68,54,38,25,55,58,60,55,19,19,16,6,6,5,10,14,63
61,61,61,56,58,58,58,56,55,55,55,53,49,49,49,53,41,39,39,39,41,40,38,38,38,40,33,64,64,55,61,52,48,33,41,57,67,75,58,58,66,69,61,49,69,67,32,28,56,47,71,55,26,15,18,13,6,7,12,11,63
62,62,62,63,62,62,62,63,62,62,62,63,58,58,58,63,56,52,52,52,56,55,50,50,50,55,55,60,58,60,52,61,58,57,56,59,85,83,85,63,72,59,67,71,64,58,55,40,63,58,61,60,29,49,48,12,5,14,7,6,63
59,59,59,62,61,61,61,62,61,61,61,61,53,53,53,61,44,38,38,38,44,40,33,33,33,40,62,62,49,61,48,66,42,38,41,64,68,70,67,59,68,52,62,50,50,56,39,16,60,57,39,53,18,15,18,5,15,15,6,13,63
62,62,62,58,59,59,59,58,58,58,58,59,56,56,56,59,55,55,55,55,55,54,56,56,56,54,50,59,68,56,44,51,58,25,50,65,68,76,60,61,69,65,84,81,82,53,77,45,57,58,61,57,48,38,41,15,6,10,10,12,63
62,62,62,56,59,59,59,56,56,56,56,54,50,50,50,54,39,37,37,37,39,37,35,35,35,37,34,72,68,57,52,60,41,41,34,58,52,56,56,59,62,67,66,63,57,62,31,15,58,49,68,52,16,18,20,7,11,6,15,6,63
62,62,62,58,58,58,58,58,56,56,56,58,53,53,53,58,51,49,49,49,51,50,48,48,48,50,44,63,62,51,55,57,44,55,49,52,82,82,65,61,57,62,54,80,84,53,65,50,59,48,43,53,26,29,34,15,12,11,7,10,63
62,62,62,62,62,62,62,62,60,60,60,61,53,53,53,61,47,44,44,44,47,45,41,41,41,45,45,64,54,56,54,62,49,35,48,62,84,83,75,61,73,57,79,70,67,55,45,17,64,52,48,60,52,18,14,8,12,9,14,13,63
61,61,61,58,60,60,60,58,59,59,59,58,54,54,54,58,43,44,44,44,43,41,42,42,42,41,32,64,69,58,36,66,33,32,56,63,63,65,65,53,67,57,70,65,72,51,59,21,61,52,56,65,23,26,24,9,6,9,10,6,63
60,60,60,54,57,57,57,54,53,53,53,52,47,47,47,52,39,37,37,37,39,38,38,38,38,38,36,68,68,42,57,58,51,31,30,64,52,54,45,56,55,61,64,53,68,49,19,11,61,51,62,59,36,24,26,9,6,13,10,8,62
58,58,58,61,60,60,60,61,59,59,59,61,54,54,54,61,54,48,48,48,54,52,45,45,45,52,56,58,43,52,50,66,53,52,46,65,79,79,77,56,72,60,53,70,59,53,32,30,54,54,51,56,45,45,41,14,13,12,7,10,62
60,60,60,51,55,55,55,51,51,51,51,49,46,46,46,49,35,36,36,36,35,34,37,37,37,34,39,61,72,44,48,48,39,32,39,55,41,51,46,58,48,74,60,47,87,54,32,11,64,54,65,62,16,22,17,15,8,5,12,7,62
61,61,61,62,62,62,62,62,63,63,63,62,59,59,59,62,50,48,48,48,50,47,43,43,43,47,54,61,52,65,58,64,54,56,59,63,69,72,77,55,73,60,65,74,68,59,41,24,60,64,55,55,34,33,28,14,9,10,16,9,62
58,58,58,61,59,59,59,61,59,59,59,61,55,55,55,61,49,45,45,45,49,45,36,36,36,45,58,58,46,62,34,68,56,45,60,66,80,74,77,50,68,60,47,72,67,52,32,36,47,44,51,53,18,20,17,8,15,9,9,9,62
57,57,57,61,59,59,59,61,61,61,61,62,61,61,61,62,57,54,54,54,57,54,47,47,47,54,69,51,44,68,48,52,56,53,65,65,64,66,77,62,76,56,55,75,62,48,37,52,62,61,56,53,32,40,38,7,9,6,14,15,62
61,61,61,56,58,58,58,56,55,55,55,55,53,53,53,55,53,52,52,52,53,52,53,53,53,52,34,66,62,43,54,58,52,54,36,57,64,74,62,66,64,56,72,76,73,58,54,66,58,54,43,55,52,36,32,6,11,16,9,11,62
61,61,61,54,58,58,58,54,55,55,55,52,50,50,50,52,42,43,43,43,42,42,45,45,45,42,32,69,77,49,54,60,44,37,29,62,41,51,48,55,55,66,62,58,58,61,55,27,56,58,70,49,48,25,27,7,9,12,9,10,62
61,61,61,55,58,58,58,55,54,54,54,53,49,49,49,53,43,43,43,43,43,42,46,46,46,42,30,63,66,45,52,58,42,37,35,56,63,67,56,57,48,66,55,61,77,53,66,24,62,53,62,55,43,32,23,13,5,9,10,8,62
60,60,60,58,59,59,59,58,56,56,56,57,52,52,52,57,46,42,42,42,46,44,39,39,39,44,59,70,60,51,57,63,53,50,44,65,51,50,53,71,53,62,71,69,51,64,53,22,52,41,65,53,13,28,32,16,15,15,16,18,62
60,60,60,62,60,60,60,62,58,58,58,63,54,54,54,63,58,52,52,52,58,57,51,51,51,57,64,61,51,55,36,62,57,55,48,58,90,90,81,48,79,58,76,82,79,42,40,48,61,54,63,59,44,44,46,11,16,8,10,7,62
60,60,60,57,60,60,60,57,58,58,58,56,51,51,51,56,40,39,39,39,40,38,35,35,35,38,22,62,47,52,49,61,33,29,43,60,72,75,74,60,73,68,70,63,61,56,50,16,64,50,52,56,22,17,19,14,11,6,10,15,62
58,58,58,62,60,60,60,62,59,59,59,61,53,53,53,61,48,42,42,42,48,45,36,36,36,45,62,60,41,61,50,68,51,44,49,64,72,70,75,60,85,66,48,48,35,46,28,20,58,46,65,52,23,34,34,5,6,9,11,11,62
59,59,59,61,61,61,61,61,59,59,59,60,51,51,51,60,44,38,38,38,44,41,33,33,33,41,52,61,49,58,48,66,48,32,36,63,72,74,70,60,76,59,60,60,42,60,28,13,61,49,70,47,30,16,18,11,14,10,14,12,62
61,61,61,53,56,56,56,53,52,52,52,53,47,47,47,53,39,38,38,38,39,38,38,38,38,38,30,61,69,46,54,49,38,32,45,48,77,81,60,55,54,67,63,76,85,52,63,13,61,47,59,53,23,14,12,6,11,14,13,11,62
60,60,60,61,60,60,60,61,59,59,59,59,51,51,51,59,41,37,37,37,41,39,33,33,33,39,50,66,55,50,51,60,41,50,48,59,78,76,76,60,77,54,68,57,55,55,40,12,64,54,55,58,14,17,17,7,12,10,8,5,62
60,60,60,59,59,59,59,59,57,57,57,57,50,50,50,57,42,38,38,38,42,40,33,33,33,40,39,68,56,63,64,65,55,46,42,57,69,69,69,63,77,69,51,57,38,62,36,14,48,40,63,48,20,23,16,13,5,11,13,13,62
58,58,58,62,61,61,61,62,62,62,62,62,56,56,56,62,45,42,42,42,45,41,34,34,34,41,50,54,50,63,57,70,54,40,55,66,70,72,73,50,65,61,55,65,47,50,35,15,60,65,60,55,30,20,15,8,9,9,11,12,62
60,60,60,53,56,56,56,53,53,53,53,52,48,48,48,52,43,42,42,42,43,42,45,45,45,42,36,64,80,49,51,55,35,31,34,49,53,66,62,57,87,60,75,69,75,58,62,26,58,50,60,52,30,30,23,14,14,9,11,10,62
60,60,60,62,61,61,61,62,60,60,60,60,52,52,52,60,44,40,40,40,44,41,36,36,36,41,47,66,53,58,52,63,49,46,42,64,82,81,68,52,70,56,62,57,55,58,47,17,57,58,63,53,23,19,18,7,10,14,11,13,62
62,62,62,63,62,62,62,63,61,61,61,61,54,54,54,61,45,41,41,41,45,42,37,37,37,42,60,70,62,60,51,65,46,40,55,64,69,68,67,54,64,56,61,55,58,64,39,15,62,52,55,49,28,20,23,12,5,7,9,13,62
61,61,61,56,58,58,58,56,55,55,55,54,49,49,49,54,42,41,41,41,42,41,41,41,41,41,38,63,62,44,46,55,42,27,33,64,55,70,58,56,67,58,38,67,88,54,67,24,64,51,61,60,13,25,28,14,12,14,8,14,62
60,60,60,63,61,61,61,63,60,60,60,61,53,53,53,61,47,42,42,42,47,45,38,38,38,45,56,62,49,56,55,68,57,61,50,62,80,77,81,56,81,63,69,61,58,59,40,21,58,51,58,49,25,27,25,13,12,9,14,14,62
61,61,61,55,57,57,57,55,54,54,54,53,47,47,47,53,42,40,40,40,42,41,41,41,41,41,30,61,67,52,58,56,30,28,28,59,68,68,66,56,61,62,74,68,74,56,56,24,60,41,54,45,32,17,21,6,6,7,13,9,62
59,59,59,62,61,61,61,62,61,61,61,63,60,60,60,63,61,60,60,60,61,60,56,56,56,60,57,54,51,62,43,64,49,38,59,66,72,75,76,62,76,57,40,82,65,40,65,56,59,57,41,53,56,49,54,15,9,7,6,14,62
61,61,61,60,60,60,60,60,58,58,58,58,52,52,52,58,47,44,44,44,47,46,42,42,42,46,45,61,60,54,62,58,53,39,38,59,80,76,79,57,83,62,70,74,67,58,50,33,59,55,64,56,23,26,25,6,6,8,14,14,62
61,61,61,59,61,61,61,59,58,58,58,57,50,50,50,57,40,36,36,36,40,38,31,31,31,38,44,71,60,51,48,64,46,36,38,59,66,63,58,59,74,60,53,51,44,59,29,20,64,54,67,49,16,13,18,9,5,10,10,7,62
61,61,61,58,59,59,59,58,58,58,58,57,51,51,51,57,42,41,41,41,42,40,38,38,38,40,34,62,59,56,61,65,60,40,48,62,72,75,64,53,58,63,64,67,72,59,63,16,51,49,68,50,20,16,20,9,10,13,10,14,62
61,61,61,57,59,59,59,57,56,56,56,55,47,47,47,55,38,34,34,34,38,36,33,33,33,36,28,67,58,50,43,63,42,32,31,62,75,75,57,56,61,61,67,51,61,51,27,12,58,45,67,45,16,20,12,9,6,7,13,9,62
61,61,61,59,60,60,60,59,58,58,58,57,52,52,52,57,47,46,46,46,47,46,46,46,46,46,40,63,57,53,60,60,58,40,35,58,71,71,71,60,66,64,73,58,61,58,67,43,60,57,60,62,22,36,32,15,11,11,8,12,62
63,63,63,60,61,61,61,60,59,59,59,59,54,54,54,59,49,47,47,47,49,46,45,45,45,46,55,65,59,58,62,59,64,57,42,60,64,65,71,63,63,79,66,69,72,66,72,36,59,54,63,52,33,27,21,15,8,6,10,10,62
60,60,60,60,60,60,60,60,57,57,57,58,50,50,50,58,42,38,38,38,42,40,35,35,35,40,53,62,58,55,53,67,63,33,40,60,68,70,62,47,58,59,58,62,68,60,43,18,65,48,49,57,20,17,16,10,13,11,14,8,62
61,61,61,60,61,61,61,60,58,58,58,58,50,50,50,58,45,40,40,40,45,43,38,38,38,43,42,60,43,52,50,63,37,37,35,62,74,77,66,61,70,66,63,64,69,55,34,18,67,48,51,58,36,20,24,6,12,9,9,11,62
60,60,60,58,59,59,59,58,55,55,55,54,45,45,45,54,40,34,34,34,40,38,34,34,34,38,34,59,53,46,48,64,58,65,30,58,80,79,74,56,69,71,73,46,56,64,25,18,59,40,63,55,30,14,17,8,13,9,7,15,62
60,60,60,55,58,58,58,55,55,55,55,53,48,48,48,53,38,36,36,36,38,37,35,35,35,37,33,70,63,51,50,63,41,36,32,52,56,54,57,60,68,56,66,57,56,62,33,18,62,47,71,53,21,16,21,12,12,9,15,11,61
59,59,59,56,57,57,57,56,55,55,55,54,49,49,49,54,40,38,38,38,40,38,36,36,36,38,35,64,62,59,46,59,42,30,38,57,67,66,59,47,58,62,69,63,70,57,34,14,57,46,57,58,24,17,16,13,10,8,13,9,61
59,59,59,57,58,58,58,57,56,56,56,56,50,50,50,56,40,36,36,36,40,38,33,33,33,38,40,65,63,62,39,57,40,39,35,57,69,67,60,57,70,52,67,69,60,54,32,11,60,46,72,59,13,14,13,13,8,13,5,8,61
60,60,60,60,61,61,61,60,58,58,58,58,51,51,51,58,44,39,39,39,44,42,34,34,34,42,39,62,58,54,54,67,42,43,40,60,77,77,65,56,78,62,63,66,34,62,40,21,58,50,63,51,19,22,23,14,13,11,11,7,61
59,59,59,57,59,59,59,57,56,56,56,55,47,47,47,55,38,34,34,34,38,36,31,31,31,36,33,60,47,44,53,63,48,37,37,57,76,72,73,61,57,64,55,59,63,57,37,12,61,49,62,54,10,14,18,8,12,5,5,8,61
60,60,60,57,58,58,58,57,57,57,57,58,55,55,55,58,51,51,51,51,51,49,50,50,50,49,48,56,59,58,53,59,43,27,47,59,62,68,47,59,48,60,65,80,90,51,60,41,60,55,56,60,41,32,31,7,9,11,9,9,61
58,58,58,59,58,58,58,59,59,59,59,59,57,57,57,59,54,52,52,52,54,53,49,49,49,53,55,54,51,62,51,60,53,49,57,60,69,66,72,57,67,64,53,74,57,58,46,30,56,54,56,60,52,51,42,11,9,13,6,6,61
59,59,59,58,58,58,58,58,57,57,57,56,49,49,49,56,40,36,36,36,40,39,33,33,33,39,36,61,68,54,47,59,42,30,40,55,78,79,72,53,68,51,71,67,61,55,28,12,60,53,60,63,16,13,16,7,9,11,8,5,61
59,59,59,60,59,59,59,60,58,58,58,60,52,52,52,60,45,43,43,43,45,42,39,39,39,42,52,59,52,54,53,61,49,36,47,55,74,74,76,61,75,57,67,77,60,56,77,18,64,55,57,57,34,17,13,13,10,11,8,6,61
60,60,60,61,60,60,60,61,58,58,58,61,52,52,52,61,50,44,44,44,50,48,43,43,43,48,53,54,52,53,49,63,46,57,41,58,93,94,77,54,66,58,68,73,75,51,56,24,58,55,58,48,35,30,26,6,8,6,8,11,61
56,56,56,60,58,58,58,60,57,57,57,59,50,50,50,59,49,43,43,43,49,47,38,38,38,47,54,55,35,51,52,59,53,42,46,60,90,90,84,58,74,55,35,65,55,47,50,22,55,46,50,59,32,31,29,11,11,14,9,12,61
56,56,56,61,58,58,58,61,60,60,60,61,55,55,55,61,47,43,43,43,47,44,36,36,36,44,68,60,50,71,39,70,45,65,59,50,65,70,71,55,71,58,43,51,53,52,34,23,46,61,70,42,17,28,28,9,12,12,9,11,61
60,60,60,52,56,56,56,52,53,53,53,52,49,49,49,52,44,45,45,45,44,44,48,48,48,44,27,60,66,51,54,47,33,32,31,61,62,59,64,57,58,63,83,74,79,43,70,22,63,45,55,54,31,45,28,14,7,7,8,12,61
59,59,59,56,57,57,57,56,55,55,55,54,48,48,48,54,39,37,37,37,39,38,36,36,36,38,33,63,64,47,52,59,50,33,36,58,68,68,62,53,70,57,67,58,58,56,51,21,60,50,59,49,17,20,16,10,6,8,11,14,61
60,60,60,54,57,57,57,54,54,54,54,52,48,48,48,52,37,37,37,37,37,36,36,36,36,36,31,63,63,48,46,51,37,32,41,59,55,52,54,56,65,61,67,53,66,56,32,12,72,50,60,60,31,15,19,12,14,7,8,6,61
60,60,60,53,56,56,56,53,53,53,53,51,48,48,48,51,40,40,40,40,40,39,41,41,41,39,31,64,69,51,59,55,40,27,34,56,51,57,45,52,47,67,64,60,68,60,54,20,58,51,67,48,19,29,29,8,9,10,13,8,61
59,59,59,60,59,59,59,60,56,56,56,59,48,48,48,59,44,36,36,36,44,41,33,33,33,41,55,63,54,45,41,61,48,32,39,58,90,88,68,59,74,52,64,70,61,48,33,14,56,49,61,54,17,14,15,12,7,13,7,7,61
59,59,59,60,61,61,61,60,60,60,60,61,57,57,57,61,53,51,51,51,53,52,48,48,48,52,41,59,53,60,34,62,39,35,58,60,88,85,58,50,67,59,59,68,57,58,57,36,58,59,38,60,42,43,44,9,10,12,11,6,61
59,59,59,61,60,60,60,61,60,60,60,59,55,55,55,59,48,47,47,47,48,47,47,47,47,47,57,56,57,61,50,67,53,50,57,66,66,67,71,53,41,54,70,33,70,55,42,30,57,57,55,56,30,44,40,7,8,14,10,14,61
56,56,56,60,58,58,58,60,58,58,58,59,51,51,51,59,48,42,42,42,48,46,38,38,38,46,54,56,41,48,48,64,51,32,44,61,81,78,85,56,90,54,78,62,43,52,24,22,55,56,46,52,56,25,23,13,8,7,12,12,61
60,60,60,58,58,58,58,58,56,56,56,56,48,48,48,56,42,39,39,39,42,41,38,38,38,41,48,65,59,54,41,56,40,28,40,55,79,78,66,51,68,57,60,58,69,58,49,13,58,47,64,50,18,29,20,6,9,14,10,13,61
59,59,59,61,60,60,60,61,60,60,60,61,55,55,55,61,46,42,42,42,46,43,35,35,35,43,64,63,60,54,54,66,43,46,57,65,68,65,67,58,76,58,73,66,43,58,37,23,52,60,57,57,21,21,18,9,10,11,14,8,61
60,60,60,55,56,56,56,55,54,54,54,54,50,50,50,54,47,45,45,45,47,47,46,46,46,47,45,60,59,48,56,55,41,30,46,53,64,72,60,52,55,70,58,68,78,56,60,30,60,50,57,53,22,45,39,11,12,11,13,11,61
60,60,60,60,60,60,60,60,59,59,59,60,55,55,55,60,50,48,48,48,50,48,45,45,45,48,48,60,47,60,54,67,49,34,52,66,68,67,59,55,67,62,63,62,68,59,27,19,60,47,48,54,54,44,32,7,7,9,12,16,61
60,60,60,57,58,58,58,57,56,56,56,55,49,49,49,55,42,39,39,39,42,40,37,37,37,40,36,61,61,52,55,58,33,38,37,60,71,72,68,62,72,55,72,57,60,54,43,20,59,49,55,59,21,20,19,9,13,11,13,14,61
58,58,58,60,60,60,60,60,60,60,60,60,59,59,59,60,59,59,59,59,59,59,59,59,59,59,53,54,52,62,39,63,49,43,55,64,65,72,77,60,70,54,72,58,61,49,70,60,59,58,50,57,53,59,59,14,11,10,14,10,61
59,59,59,53,55,55,55,53,52,52,52,53,48,48,48,53,45,42,42,42,45,43,42,42,42,43,55,64,64,52,60,43,30,35,23,48,52,58,46,58,48,71,76,89,76,53,78,24,64,58,66,59,21,23,22,14,15,8,7,14,61
59,59,59,56,58,58,58,56,55,55,55,55,48,48,48,55,41,38,38,38,41,40,37,37,37,40,29,59,59,51,55,60,52,32,39,59,78,72,69,58,61,61,65,61,63,53,26,16,57,42,58,48,39,18,15,14,9,8,7,12,61
59,59,59,52,54,54,54,52,53,53,53,51,53,53,53,51,50,56,56,56,50,51,62,62,62,51,54,54,79,62,67,51,45,23,55,58,38,45,55,50,52,74,74,32,86,45,76,51,57,50,56,71,58,56,49,13,13,9,11,12,61
56,56,56,60,59,59,59,60,59,59,59,59,53,53,53,59,47,43,43,43,47,45,38,38,38,45,57,59,45,60,45,65,50,45,50,62,70,71,72,49,79,55,55,45,45,48,35,30,58,57,55,55,27,30,33,8,10,11,11,8,61
60,60,60,61,60,60,60,61,59,59,59,62,58,58,58,62,61,58,58,58,61,60,59,59,59,60,63,53,59,56,41,65,47,49,47,67,68,71,58,63,54,60,68,70,74,42,59,55,58,59,56,60,50,58,58,12,16,8,14,8,61
58,58,58,61,60,60,60,61,58,58,58,60,54,54,54,60,60,54,54,54,60,59,55,55,55,59,58,55,55,57,35,62,34,31,27,61,73,71,69,65,72,52,63,68,51,53,49,60,64,52,45,53,55,52,54,15,16,14,14,11,61
57,57,57,59,60,60,60,59,58,58,58,57,50,50,50,57,42,40,40,40,42,40,37,37,37,40,41,53,37,50,44,66,45,48,35,63,71,72,73,53,75,63,54,51,57,51,60,25,64,61,56,57,31,21,17,12,5,12,7,8,60
59,59,59,55,55,55,55,55,51,51,51,53,46,46,46,53,43,40,40,40,43,41,39,39,39,41,48,60,53,45,69,55,47,43,33,62,67,63,60,44,59,67,63,64,72,52,39,38,63,35,55,52,33,19,15,15,14,7,11,15,60
58,58,58,53,55,55,55,53,52,52,52,51,46,46,46,51,38,36,36,36,38,36,35,35,35,36,38,63,56,47,48,50,45,32,35,57,55,53,57,62,55,59,75,55,73,55,32,14,63,45,45,50,23,14,20,14,7,6,12,6,60
59,59,59,55,57,57,57,55,54,54,54,54,48,48,48,54,40,37,37,37,40,38,34,34,34,38,33,61,56,52,48,55,35,31,34,62,64,69,60,60,54,56,70,67,69,54,35,19,60,37,60,52,12,17,12,10,6,10,8,10,60
59,59,59,58,58,58,58,58,56,56,56,57,50,50,50,57,45,42,42,42,45,44,41,41,41,44,52,57,57,50,49,61,59,50,41,59,71,78,64,58,60,65,61,51,68,52,49,27,53,55,58,51,21,30,27,12,15,13,7,6,60
58,58,58,54,56,56,56,54,53,53,53,53,47,47,47,53,40,39,39,39,40,39,39,39,39,39,31,62,58,42,50,59,42,30,35,62,65,74,49,46,76,59,66,61,76,51,60,20,56,51,62,54,19,24,24,14,13,7,11,12,60
59,59,59,57,58,58,58,57,56,56,56,55,50,50,50,55,41,39,39,39,41,39,37,37,37,39,40,62,58,59,55,60,45,45,39,59,60,64,58,52,69,59,71,57,59,59,50,18,59,50,65,58,24,20,18,7,15,6,14,8,60
59,59,59,54,56,56,56,54,53,53,53,51,46,46,46,51,37,36,36,36,37,36,35,35,35,36,31,64,59,49,60,52,37,31,33,51,71,69,72,49,73,70,60,50,56,61,51,20,59,50,69,44,18,21,14,14,11,12,6,15,60
