id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
104,78,144,69,69,69,70,71,71,71,70,72,72,72,71,75,75,75,71,75,77,77,77,75,75,75,75,75,75,64,54,73,78,68,75,68,38,75,77,68,68,64,72,62,76,64,85,71,73,74,80,68,73,40,74,77,78,76,12,6,8,7,9,V
105,78,145,75,75,75,77,77,77,77,77,77,77,77,76,71,71,71,76,59,58,58,58,59,55,50,50,50,55,74,74,62,75,78,80,70,73,75,85,79,79,87,73,73,83,66,70,65,79,85,26,77,71,74,74,45,30,30,5,6,5,5,6,N
106,78,146,68,68,68,76,74,74,74,76,77,77,77,74,71,71,71,74,56,55,55,55,56,52,44,44,44,52,75,66,42,78,65,83,80,77,77,83,73,71,90,72,91,83,55,44,38,73,43,35,63,85,71,75,52,30,22,14,16,10,7,12,V
107,78,147,69,69,69,76,76,76,76,76,78,78,78,77,77,77,77,77,71,71,71,71,71,69,62,62,62,69,73,70,52,81,60,83,77,64,78,82,72,65,78,78,78,65,62,71,38,69,58,67,76,80,64,82,66,66,62,7,7,14,6,8,V
108,78,148,66,66,66,68,70,70,70,68,73,73,73,70,76,76,76,70,72,77,77,77,72,71,72,72,72,71,50,53,56,82,54,75,61,68,83,80,65,64,76,73,68,74,73,79,75,69,70,75,62,74,68,74,77,76,71,6,7,9,10,11,V
109,78,149,73,73,73,77,76,76,76,77,77,77,77,77,76,76,76,77,73,72,72,72,73,71,67,67,67,71,78,74,56,80,72,81,80,80,77,81,78,74,78,74,78,73,62,75,68,77,69,68,71,78,70,74,67,65,63,15,14,7,10,7,V
110,78,150,77,77,77,71,74,74,74,71,71,71,71,71,71,71,71,71,66,68,68,68,66,65,67,67,67,65,59,80,81,71,77,75,72,41,63,75,56,61,59,80,55,79,77,92,84,75,75,62,82,63,73,81,62,59,51,7,11,7,9,7,N
111,78,153,55,55,55,55,58,58,58,55,61,61,61,59,68,68,68,59,68,76,76,76,68,69,76,76,76,69,37,25,67,80,35,59,49,53,71,72,53,48,54,72,59,60,65,75,82,43,88,80,48,65,54,72,77,79,74,12,14,10,11,16,V
112,78,154,77,77,77,77,78,78,78,77,78,78,78,77,72,72,72,77,58,56,56,56,58,54,47,47,47,54,74,78,68,75,78,79,82,77,70,80,76,78,70,80,73,82,63,70,69,79,67,38,79,81,79,75,25,24,26,14,8,8,10,10,N
113,78,155,71,71,71,76,75,75,75,76,76,76,76,76,72,72,72,76,62,59,59,59,62,58,48,48,48,58,73,70,58,79,70,82,75,78,74,80,83,77,91,72,80,73,41,73,50,73,47,56,69,74,72,72,31,34,32,12,16,12,13,7,V
114,78,160,73,73,73,77,76,76,76,77,76,76,76,77,70,70,70,77,59,55,55,55,59,55,46,46,46,55,75,72,63,73,70,80,69,43,67,78,91,90,88,76,76,69,62,78,55,64,51,39,78,74,63,68,35,29,15,14,5,12,10,13,N
115,78,161,71,71,71,75,75,75,75,75,77,77,77,75,75,75,75,75,66,66,66,66,66,63,59,59,59,63,75,69,43,83,85,78,74,73,78,80,69,68,70,68,73,82,71,66,72,78,63,46,73,85,61,83,59,56,58,15,10,13,6,10,V
116,78,162,67,67,67,74,72,72,72,74,74,74,74,75,75,75,75,75,77,76,76,76,77,76,74,74,74,76,78,57,63,77,51,80,77,45,76,79,75,76,79,79,66,60,70,78,67,66,78,75,65,73,52,81,71,79,80,15,15,11,8,8,V
117,77,163,75,75,75,73,74,74,74,73,72,72,72,73,68,68,68,73,61,59,59,59,61,59,57,57,57,59,68,76,77,72,76,74,73,52,69,71,75,76,69,76,64,78,90,79,77,69,72,39,78,68,72,75,54,32,42,15,10,12,6,14,N
118,77,164,75,75,75,76,75,75,75,76,73,73,73,76,66,66,66,76,58,51,51,51,58,54,45,45,45,54,75,79,66,69,70,77,71,71,60,75,91,93,83,76,70,75,71,80,65,64,51,32,77,65,79,77,34,20,19,14,14,8,12,10,V
119,77,165,75,75,75,76,77,77,77,76,76,76,76,75,70,70,70,75,56,56,56,56,56,53,49,49,49,53,77,76,70,76,72,82,80,64,72,78,68,69,66,78,73,77,54,54,72,74,61,29,81,77,80,80,40,30,28,12,6,11,15,12,N
120,77,166,73,73,73,77,76,76,76,77,75,75,75,75,67,67,67,75,59,53,53,53,59,56,45,45,45,56,70,71,60,69,54,81,75,34,63,78,92,90,91,71,84,80,67,74,59,77,27,37,75,71,58,72,48,21,30,13,8,12,7,13,V
121,77,167,74,74,74,73,75,75,75,73,75,75,75,74,75,75,75,74,66,68,68,68,66,64,63,63,63,64,79,72,73,79,74,75,79,82,80,81,55,58,62,71,74,83,54,66,73,80,63,62,78,80,78,78,60,59,49,14,11,10,11,6,V
122,77,169,62,62,62,62,64,64,64,62,66,66,66,64,71,71,71,64,70,76,76,76,70,71,75,75,75,71,59,54,60,77,53,62,64,62,71,70,53,42,64,77,61,72,70,69,77,64,82,82,58,70,60,86,80,79,78,7,13,14,10,14,V
123,77,170,73,73,73,74,75,75,75,74,75,75,75,75,75,75,75,75,70,70,70,70,70,68,65,65,65,68,79,69,69,81,70,75,84,87,77,78,69,73,71,74,65,88,68,78,69,84,72,62,69,78,66,75,54,66,58,6,6,12,15,13,V
124,77,171,77,77,77,76,76,76,76,76,75,75,75,75,69,69,69,75,60,59,59,59,60,58,55,55,55,58,69,75,78,75,76,78,61,62,64,78,76,83,76,78,62,78,80,74,75,69,75,32,79,71,70,76,47,38,33,9,10,6,12,16,N
125,77,174,68,68,68,72,72,72,72,72,74,74,74,73,75,75,75,73,73,76,76,76,73,72,73,73,73,72,67,61,58,78,39,72,65,72,76,79,69,69,72,80,74,69,60,74,78,65,92,72,69,80,59,74,70,75,72,10,7,16,15,14,V
126,77,175,75,75,75,70,73,73,73,70,71,71,71,69,67,67,67,69,56,57,57,57,56,55,55,55,55,55,56,73,84,70,75,71,70,46,58,75,72,67,72,73,58,81,77,75,85,72,75,47,76,70,70,73,12,47,33,15,5,12,14,14,N
127,77,176,76,76,76,75,76,76,76,75,76,76,76,75,72,72,72,75,65,64,64,64,65,64,62,62,62,64,63,74,80,75,78,80,69,62,66,78,76,74,74,72,79,76,82,80,76,73,72,43,79,79,78,74,53,50,62,7,13,12,15,15,V
128,77,177,76,76,76,74,76,76,76,74,75,75,75,73,70,70,70,73,52,54,54,54,52,48,47,47,47,48,70,80,73,73,74,77,67,63,69,81,63,59,72,75,74,78,80,67,75,76,80,25,81,76,72,82,21,26,20,14,13,11,6,13,N
129,77,178,76,76,76,76,77,77,77,76,75,75,75,75,69,69,69,75,56,53,53,53,56,52,46,46,46,52,75,76,66,73,77,78,82,71,63,78,78,81,73,77,68,83,64,68,68,80,59,24,79,73,77,80,25,33,23,13,12,11,9,11,N
130,77,180,72,72,72,76,74,74,74,76,74,74,74,75,69,69,69,75,62,59,59,59,62,59,53,53,53,59,75,75,56,71,80,83,65,61,66,75,84,78,85,74,83,71,78,73,57,63,71,48,75,69,73,77,36,49,37,6,16,6,7,14,V
131,77,181,68,68,68,70,71,71,71,70,73,73,73,71,75,75,75,71,72,76,76,76,72,71,72,72,72,71,68,72,56,80,35,69,41,43,76,72,62,63,67,75,77,80,59,80,73,81,92,78,58,82,51,75,69,73,69,10,13,8,15,10,V
132,77,184,76,76,76,70,73,73,73,70,72,72,72,67,65,65,65,67,52,54,54,54,52,50,53,53,53,50,56,83,84,71,80,66,54,66,44,81,47,39,67,84,67,76,72,57,73,73,75,33,84,73,84,82,50,24,29,11,16,15,9,14,N
133,77,185,76,76,76,72,75,75,75,72,73,73,73,70,65,65,65,70,54,54,54,54,54,52,51,51,51,52,51,77,78,70,70,76,68,38,45,75,76,73,77,70,82,80,77,73,75,72,72,40,83,72,83,74,31,33,25,16,16,13,8,6,N
134,77,189,67,67,67,68,68,68,68,68,69,69,69,69,72,72,72,69,74,75,75,75,74,74,75,75,75,74,71,62,73,75,57,74,70,55,74,73,63,69,74,67,64,78,75,76,68,76,74,85,56,67,58,68,79,79,72,15,14,8,14,14,V
135,77,191,69,69,69,72,72,72,72,72,75,75,75,73,75,75,75,73,68,70,70,70,68,65,63,63,63,65,81,67,60,83,84,76,85,86,77,81,58,52,68,67,78,83,77,65,57,81,65,77,66,82,77,70,67,52,48,16,16,9,12,11,V
136,77,193,76,76,76,69,72,72,72,69,69,69,69,67,64,64,64,67,52,54,54,54,52,50,53,53,53,50,49,80,77,65,69,68,67,66,59,76,70,68,62,74,75,82,82,69,88,72,78,37,78,58,86,74,40,30,19,13,8,9,10,15,N
137,77,194,73,73,73,71,72,72,72,71,72,72,72,73,74,74,74,73,74,76,76,76,74,74,76,76,76,74,67,65,78,77,70,74,72,65,72,77,72,74,62,72,62,79,70,87,83,75,81,76,68,71,60,72,73,76,71,12,16,10,13,7,V
138,77,195,74,74,74,77,76,76,76,77,75,75,75,75,72,72,72,75,67,64,64,64,67,64,59,59,59,64,80,78,54,72,68,80,74,61,68,76,77,79,77,78,74,81,75,65,67,84,62,61,74,74,64,66,44,55,52,16,7,14,7,8,V
139,77,197,73,73,73,76,75,75,75,76,74,74,74,76,71,71,71,76,70,67,67,67,70,68,63,63,63,68,75,75,60,73,62,78,69,71,61,78,83,84,68,73,67,70,53,86,68,67,73,64,74,74,52,68,67,54,50,12,15,7,16,8,V
140,77,198,75,75,75,69,72,72,72,69,70,70,70,67,64,64,64,67,54,56,56,56,54,53,55,55,55,53,51,84,78,66,73,65,57,49,46,75,61,63,68,72,62,78,77,78,79,67,71,35,82,71,63,71,59,35,24,11,9,14,13,6,N
141,77,199,76,76,76,74,75,75,75,74,73,73,73,73,69,69,69,73,57,56,56,56,57,55,51,51,51,55,68,79,74,72,74,74,69,62,63,77,75,73,65,75,57,80,68,81,84,75,60,31,75,74,68,82,39,36,24,6,8,14,9,7,N
142,77,200,68,68,68,77,75,75,75,77,76,76,76,76,69,69,69,76,56,51,51,51,56,51,38,38,38,51,69,68,35,75,70,86,71,63,66,86,84,79,89,68,84,71,34,67,40,65,47,19,72,75,69,69,16,40,32,9,16,10,14,7,V
143,77,203,75,75,75,68,71,71,71,68,68,68,68,67,62,62,62,67,45,46,46,46,45,41,42,42,42,41,60,78,81,66,76,69,72,71,59,72,53,62,47,74,34,83,76,63,86,72,75,10,78,68,61,83,13,18,10,12,7,10,8,16,N
144,77,204,71,71,71,76,75,75,75,76,75,75,75,75,68,68,68,75,60,54,54,54,60,56,46,46,46,56,77,65,54,74,70,79,74,60,64,77,79,83,83,77,75,74,69,64,56,70,58,29,79,77,63,65,28,26,54,14,13,8,8,7,V
145,77,206,74,74,74,74,75,75,75,74,75,75,75,74,76,76,76,74,73,74,74,74,73,72,71,71,71,72,75,70,66,78,75,77,79,70,74,78,59,65,68,79,68,86,59,77,67,80,78,69,77,77,68,79,78,70,69,13,7,11,6,14,V
146,77,208,76,76,76,70,74,74,74,70,71,71,71,69,64,64,64,69,54,54,54,54,54,52,53,53,53,52,46,79,81,68,77,73,68,35,44,77,67,68,60,75,68,77,80,74,82,67,66,27,80,70,68,77,45,37,29,11,14,8,15,11,N
147,77,209,71,71,71,76,75,75,75,76,75,75,75,75,70,70,70,75,60,59,59,59,60,57,50,50,50,57,75,75,53,76,59,79,77,72,72,78,79,72,80,75,82,80,63,72,34,75,80,34,73,73,66,67,63,35,27,8,6,6,16,14,V
148,77,210,66,66,66,76,74,74,74,76,76,76,76,75,69,69,69,75,56,51,51,51,56,52,37,37,37,52,74,62,36,74,61,79,83,76,73,79,91,85,90,74,94,69,58,63,30,78,30,25,69,77,71,71,35,31,18,15,16,16,9,13,V
149,77,212,72,72,72,77,76,76,76,77,77,77,77,76,71,71,71,76,57,55,55,55,57,54,47,47,47,54,75,77,69,76,61,82,80,79,74,80,77,71,79,79,66,64,66,54,34,80,54,31,75,76,75,69,43,37,25,12,7,15,16,15,V
150,77,214,64,64,64,65,66,66,66,65,68,68,68,66,71,71,71,66,71,76,76,76,71,71,76,76,76,71,42,57,72,76,45,70,51,46,69,77,66,69,66,75,71,60,82,79,76,63,90,81,46,69,47,69,76,77,69,6,11,9,10,7,V
151,76,217,71,71,71,73,74,74,74,73,75,75,75,73,75,75,75,73,71,73,73,73,71,70,70,70,70,70,69,74,65,78,55,78,69,59,73,77,63,59,71,81,55,65,44,61,72,75,72,78,72,77,61,71,65,73,67,10,14,11,14,7,V
152,76,219,75,75,75,66,71,71,71,66,68,68,68,63,62,62,62,63,47,52,52,52,47,46,54,54,54,46,45,77,81,68,76,70,66,58,45,76,51,50,42,73,66,83,74,33,91,72,75,38,80,65,77,77,24,42,28,10,8,5,7,11,N
153,76,220,70,70,70,75,74,74,74,75,76,76,76,75,75,75,75,75,70,69,69,69,70,67,63,63,63,67,78,60,50,78,77,82,86,85,76,82,67,72,74,75,76,79,47,70,65,74,69,60,74,78,75,78,65,60,60,11,15,13,6,9,V
154,76,222,67,67,67,68,69,69,69,68,70,70,70,69,71,71,71,69,72,75,75,75,72,73,75,75,75,73,66,55,66,75,55,71,51,52,71,72,69,64,70,74,74,75,76,68,74,65,83,79,69,71,51,74,78,77,77,9,8,14,7,11,V
155,76,223,64,64,64,72,70,70,70,72,74,74,74,74,75,75,75,74,74,74,74,74,74,73,68,68,68,73,72,48,54,80,68,80,74,62,78,80,73,73,82,74,79,58,54,78,54,58,65,75,64,78,58,76,75,73,67,10,7,6,10,14,V
156,76,224,75,75,75,71,73,73,73,71,72,72,72,71,69,69,69,71,59,61,61,61,59,57,58,58,58,57,66,77,78,70,72,74,60,56,63,77,64,60,68,76,71,81,82,77,78,67,87,41,79,70,77,78,43,46,39,6,10,11,10,10,N
157,76,225,72,72,72,73,73,73,73,73,73,73,73,74,74,74,74,74,73,73,73,73,73,72,70,70,70,72,68,73,67,77,50,73,63,63,76,77,76,74,70,70,72,75,75,92,75,71,72,70,71,71,68,74,64,70,69,16,13,16,7,14,V
158,76,226,67,67,67,69,69,69,69,69,71,71,71,71,75,75,75,71,73,75,75,75,73,71,71,71,71,71,74,55,63,84,66,70,83,82,76,75,63,51,75,74,94,84,74,84,67,77,80,75,64,72,66,73,70,72,68,2,2,2,2,2,V
159,76,227,74,74,74,67,71,71,71,67,69,69,69,67,67,67,67,67,55,58,58,58,55,53,57,57,57,53,59,77,84,68,70,65,61,46,60,76,50,55,50,76,60,80,89,73,84,71,80,42,78,70,79,75,42,38,29,13,14,9,9,7,N
160,76,228,71,71,71,75,74,74,74,75,73,73,73,74,66,66,66,74,56,50,50,50,56,52,41,41,41,52,76,71,59,67,65,78,73,71,58,76,86,84,83,74,77,75,63,74,53,67,46,31,72,74,71,74,23,25,21,7,14,11,6,14,V
161,76,229,74,74,74,70,74,74,74,70,70,70,70,67,62,62,62,67,50,47,47,47,50,47,42,42,42,47,36,80,68,72,65,73,53,35,33,74,74,76,68,79,73,69,68,71,67,75,46,41,80,58,70,69,22,13,13,11,12,8,5,10,N
162,76,230,70,70,70,74,73,73,73,74,74,74,74,74,72,72,72,74,68,68,68,68,68,66,63,63,63,66,63,66,42,73,68,77,72,66,71,78,83,79,84,73,69,76,79,86,74,73,81,56,72,76,69,78,66,56,54,6,14,15,15,13,V
163,76,231,68,68,68,72,72,72,72,72,73,73,73,73,74,74,74,73,73,73,73,73,73,71,67,67,67,71,70,64,41,78,68,73,60,70,74,76,69,69,71,76,61,70,58,78,66,70,60,72,76,74,61,76,76,72,68,12,8,9,14,13,V
164,76,232,66,66,66,74,73,73,73,74,75,75,75,75,70,70,70,75,61,58,58,58,61,58,49,49,49,58,68,55,47,73,65,84,73,72,69,82,78,75,86,78,76,64,57,73,44,57,57,29,73,78,60,77,52,43,42,10,14,9,7,14,V
165,76,234,69,69,69,73,72,72,72,73,73,73,73,74,74,74,74,74,75,74,74,74,75,74,70,70,70,74,77,60,56,76,57,77,77,76,74,77,74,74,77,72,76,75,67,88,68,69,70,74,74,72,77,80,67,74,72,5,7,14,5,12,V
166,76,235,70,70,70,75,73,73,73,75,74,74,74,75,69,69,69,75,61,60,60,60,61,58,53,53,53,58,79,66,59,74,59,81,75,68,76,80,82,84,82,65,80,74,58,66,75,70,78,43,67,71,66,70,45,38,32,11,10,7,12,11,V
167,76,236,72,72,72,76,74,74,74,76,74,74,74,74,65,65,65,74,56,51,51,51,56,53,44,44,44,53,69,78,57,67,69,83,58,45,63,76,90,90,91,69,81,71,91,70,44,73,53,18,70,67,65,70,37,38,25,12,9,9,6,11,N
168,76,240,67,67,67,68,69,69,69,68,71,71,71,69,74,74,74,69,70,74,74,74,70,71,73,73,73,71,58,55,71,78,53,74,51,38,79,78,62,69,71,70,65,75,70,69,75,67,74,72,62,76,49,68,70,77,74,12,9,15,8,8,V
169,76,241,70,70,70,72,72,72,72,72,73,73,73,73,74,74,74,73,75,74,74,74,75,75,72,72,72,75,68,65,70,75,60,74,68,47,75,77,77,82,75,74,74,75,77,87,68,72,61,70,62,74,65,74,71,79,79,11,15,14,12,6,V
170,76,244,72,72,72,76,74,74,74,76,75,75,75,75,70,70,70,75,60,57,57,57,60,57,50,50,50,57,79,71,67,74,62,79,77,78,66,80,83,75,86,73,85,77,81,66,65,65,42,46,70,75,51,74,30,41,25,7,12,7,14,13,V
171,76,245,74,74,74,73,74,74,74,73,71,71,71,71,64,64,64,71,54,51,51,51,54,51,46,46,46,51,61,75,65,67,69,72,57,44,54,72,87,87,75,75,74,80,72,72,75,65,70,33,78,67,74,71,27,23,20,11,16,11,9,14,N
172,76,246,73,73,73,72,73,73,73,72,73,73,73,72,74,74,74,72,69,71,71,71,69,67,68,68,68,67,70,70,63,74,67,75,68,84,76,78,68,63,65,70,77,93,70,79,90,84,77,68,70,75,76,76,60,66,60,12,13,13,15,13,V
173,76,248,74,74,74,68,71,71,71,68,69,69,69,67,63,63,63,67,51,52,52,52,51,49,50,50,50,49,49,76,77,67,70,70,66,72,52,70,68,73,63,70,51,81,75,69,91,66,80,32,77,71,75,70,15,34,27,16,9,14,12,12,N
174,76,249,74,74,74,71,72,72,72,71,70,70,70,70,64,64,64,70,53,52,52,52,53,50,49,49,49,50,62,76,79,73,73,71,58,52,54,73,69,69,73,77,64,73,82,80,80,64,72,17,77,63,66,72,37,29,16,14,15,9,14,9,N
175,76,251,64,64,64,65,66,66,66,65,68,68,68,68,71,71,71,68,72,75,75,75,72,72,74,74,74,72,58,49,68,76,39,70,65,58,74,71,62,69,65,73,61,65,69,85,75,57,75,76,64,68,52,72,75,76,75,12,9,14,13,13,V
176,76,252,72,72,72,75,74,74,74,75,75,75,75,75,72,72,72,75,66,64,64,64,66,63,57,57,57,63,74,74,57,74,70,77,71,70,69,75,76,74,77,74,75,76,34,79,65,75,53,51,75,77,67,74,60,54,45,6,16,8,7,6,N
177,76,255,71,71,71,76,75,75,75,76,75,75,75,75,70,70,70,75,63,62,62,62,63,60,56,56,56,60,75,71,59,73,61,83,75,71,64,80,75,72,90,72,84,73,72,72,54,70,80,52,74,74,68,73,58,40,34,14,14,8,11,8,V
178,76,258,75,75,75,71,73,73,73,71,70,70,70,69,61,61,61,69,50,48,48,48,50,48,47,47,47,48,50,76,73,68,67,75,69,35,41,77,79,84,77,71,64,75,81,69,86,62,69,22,75,64,82,76,39,14,16,7,13,11,10,8,N
179,76,259,71,71,71,75,74,74,74,75,76,76,76,75,71,71,71,75,59,59,59,59,59,55,50,50,50,55,82,70,52,79,70,79,76,78,76,79,69,69,76,70,69,74,58,60,64,76,66,34,76,78,70,70,60,32,26,9,13,10,11,8,N
180,76,264,67,67,67,68,69,69,69,68,71,71,71,69,74,74,74,69,69,74,74,74,69,68,70,70,70,68,64,58,59,77,55,72,76,67,73,75,55,40,66,75,62,81,49,76,68,72,87,76,75,74,69,69,73,75,62,10,14,9,10,9,V
181,76,268,74,74,74,71,73,73,73,71,71,71,71,71,64,64,64,71,53,51,51,51,53,50,47,47,47,50,67,75,76,70,76,74,41,71,57,71,72,76,71,69,72,84,78,77,82,72,73,23,74,71,70,73,31,20,24,10,14,10,8,11,N
182,76,269,68,68,68,74,73,73,73,74,75,75,75,74,71,71,71,74,62,61,61,61,62,60,53,53,53,60,70,70,49,80,65,80,70,75,76,80,77,84,80,58,76,72,40,68,51,71,63,35,66,74,56,68,58,55,43,14,15,13,12,8,V
183,76,271,73,73,73,76,75,75,75,76,75,75,75,75,70,70,70,75,64,61,61,61,64,60,53,53,53,60,69,75,57,75,66,81,63,42,63,75,88,78,84,75,66,72,51,83,66,73,44,57,75,69,69,75,65,33,23,7,9,15,9,12,V
184,76,272,73,73,73,74,74,74,74,74,74,74,74,74,71,71,71,74,63,61,61,61,63,61,56,56,56,61,77,71,68,76,68,78,79,76,70,77,70,75,76,68,69,78,55,80,69,75,68,40,74,76,60,73,38,54,45,10,12,5,13,7,V
185,76,273,73,73,73,71,72,72,72,71,73,73,73,72,74,74,74,72,72,74,74,74,72,72,73,73,73,72,68,70,77,78,68,75,63,50,73,75,61,67,68,74,55,76,69,83,78,68,82,71,73,73,59,77,69,75,71,14,10,10,12,8,V
186,76,274,74,74,74,67,71,71,71,67,68,68,68,65,65,65,65,65,50,55,55,55,50,48,53,53,53,48,49,80,84,72,68,69,58,42,48,75,45,46,63,76,59,82,64,65,87,64,74,41,78,65,76,75,31,41,13,14,12,6,16,9,N
187,76,275,68,68,68,75,73,73,73,75,73,73,73,74,66,66,66,74,59,53,53,53,59,55,44,44,44,55,74,63,45,73,62,84,67,60,59,79,86,79,86,76,82,70,63,66,49,65,38,30,68,69,59,68,43,28,37,9,7,5,6,14,N
188,76,277,61,61,61,64,65,65,65,64,67,67,67,66,72,72,72,66,70,75,75,75,70,69,72,72,72,69,59,49,62,79,43,69,66,46,78,79,47,53,61,70,73,64,60,68,65,55,79,73,60,68,50,63,77,79,73,7,13,13,15,7,V
189,76,278,66,66,66,74,72,72,72,74,74,74,74,74,69,69,69,74,57,54,54,54,57,52,41,41,41,52,73,64,34,74,56,80,67,71,66,81,78,66,82,71,84,68,55,73,49,71,41,27,70,77,58,78,44,31,24,15,10,14,14,7,V
190,76,281,71,71,71,75,74,74,74,75,75,75,75,74,69,69,69,74,59,56,56,56,59,55,48,48,48,55,78,74,49,77,59,81,75,58,64,76,76,68,83,73,76,81,62,67,60,71,58,37,72,74,72,65,34,38,36,7,10,16,8,13,V
191,76,283,68,68,68,68,69,69,69,68,70,70,70,68,71,71,71,68,72,75,75,75,72,72,74,74,74,72,51,65,64,77,47,75,46,44,72,75,76,72,69,69,60,73,54,71,72,73,76,82,60,58,49,74,80,77,72,13,7,7,14,8,V
192,76,284,71,71,71,75,75,75,75,75,75,75,75,74,69,69,69,74,58,54,54,54,58,54,45,45,45,54,76,70,49,72,74,79,84,83,64,81,78,74,77,72,82,83,64,69,61,79,32,31,69,80,68,79,38,36,28,10,10,14,15,11,V
193,76,285,69,69,69,70,70,70,70,70,72,72,72,71,75,75,75,71,72,74,74,74,72,71,71,71,71,71,68,63,67,79,67,70,74,78,78,78,61,60,67,71,61,77,68,80,72,74,71,74,66,78,75,74,71,72,72,13,12,9,13,15,V
194,76,286,73,73,73,76,74,74,74,76,73,73,73,75,65,65,65,75,57,50,50,50,57,53,44,44,44,53,75,72,58,69,72,82,47,55,54,76,93,92,92,71,91,76,93,73,69,68,38,26,72,66,60,74,25,31,25,7,13,12,13,9,V
195,76,287,66,66,66,65,67,67,67,65,69,69,69,67,72,72,72,67,70,74,74,74,70,70,73,73,73,70,58,61,68,77,43,66,44,56,72,75,59,58,60,69,60,77,71,80,79,69,69,75,56,76,55,70,75,76,70,15,13,12,11,16,V
196,76,288,74,74,74,74,74,74,74,74,72,72,72,72,64,64,64,72,55,49,49,49,55,52,44,44,44,52,67,80,74,66,71,76,66,69,53,74,79,86,83,70,79,76,74,76,49,73,62,28,80,65,70,75,34,22,23,12,9,9,11,12,N
197,76,289,64,64,64,70,70,70,70,70,73,73,73,71,75,75,75,71,71,74,74,74,71,68,67,67,67,68,66,55,27,80,72,70,77,70,74,80,69,61,74,74,91,79,68,68,67,73,81,80,65,79,64,73,71,71,61,11,11,14,10,7,V
198,75,291,72,72,72,74,74,74,74,74,74,74,74,74,68,68,68,74,60,57,57,57,60,58,53,53,53,58,68,72,80,73,60,77,77,62,66,77,84,75,92,72,95,75,93,77,42,71,74,28,73,71,79,74,55,39,37,13,11,8,8,8,V
199,75,292,71,71,71,75,75,75,75,75,75,75,75,74,70,70,70,74,62,59,59,59,62,60,51,51,51,60,66,68,58,73,65,78,82,84,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47,14,9,14,11,14,V
200,75,296,65,65,65,67,67,67,67,67,70,70,70,68,73,73,73,68,69,73,73,73,69,68,69,69,69,68,68,61,62,80,54,65,76,78,76,78,63,42,66,74,72,76,61,70,65,73,80,72,53,75,72,69,62,75,68,9,14,8,13,7,V
201,75,297,67,67,67,73,72,72,72,73,74,74,74,73,72,72,72,73,65,63,63,63,65,62,54,54,54,62,71,68,48,76,64,80,73,78,72,76,74,75,80,71,72,77,61,73,38,75,46,59,63,77,66,76,55,53,42,13,8,6,9,10,V
202,75,300,67,67,67,73,72,72,72,73,73,73,73,74,68,68,68,74,59,55,55,55,59,55,44,44,44,55,68,71,47,73,68,79,72,69,69,73,82,81,85,70,84,70,73,83,31,69,69,35,70,70,68,71,41,27,34,9,15,12,11,7,V
203,75,301,73,73,73,71,72,72,72,71,69,69,69,67,59,59,59,67,47,43,43,43,47,44,40,40,40,44,58,79,67,69,71,73,34,57,43,76,68,72,73,75,66,75,68,42,62,70,27,12,77,56,69,62,43,13,20,12,9,8,15,7,N
204,75,302,70,70,70,74,73,73,73,74,74,74,74,74,71,71,71,74,61,60,60,60,61,57,50,50,50,57,77,70,43,76,80,75,76,76,74,76,77,77,73,68,74,80,70,68,74,74,42,60,71,76,79,69,38,40,25,15,11,8,8,11,V
205,75,303,71,71,71,70,72,72,72,70,72,72,72,71,74,74,74,71,72,74,74,74,72,73,75,75,75,73,60,60,80,76,63,72,68,67,71,75,67,69,68,77,66,75,86,81,73,73,77,77,73,73,41,80,71,75,72,13,6,11,11,14,V
206,75,304,71,71,71,75,74,74,74,75,73,73,73,74,66,66,66,74,58,55,55,55,58,54,48,48,48,54,70,73,51,72,57,82,65,56,66,74,91,88,88,66,91,81,81,68,58,69,72,38,70,64,62,72,40,35,24,8,8,10,13,10,V
207,75,305,69,69,69,73,72,72,72,73,73,73,73,74,73,73,73,74,72,72,72,72,72,71,68,68,68,71,75,67,55,75,55,72,73,70,77,73,81,80,80,70,73,67,72,86,75,70,76,63,72,77,61,70,69,70,64,9,15,15,10,13,V
208,75,306,73,73,73,65,70,70,70,65,68,68,68,63,61,61,61,63,46,48,48,48,46,45,46,46,46,45,30,75,79,69,68,66,56,30,42,74,66,55,69,76,49,76,59,69,86,68,49,23,76,61,68,71,28,24,21,9,15,15,14,6,N
209,75,308,71,71,71,72,72,72,72,72,73,73,73,72,72,72,72,72,69,69,69,69,69,68,65,65,65,68,64,70,66,75,62,75,70,70,71,73,79,76,84,67,65,75,69,82,68,75,67,67,72,73,52,67,61,64,61,14,8,13,11,13,V
210,75,310,69,69,69,74,73,73,73,74,73,73,73,74,66,66,66,74,56,51,51,51,56,52,42,42,42,52,70,66,46,67,61,79,76,72,62,78,89,86,83,72,79,73,36,73,61,68,59,18,73,71,69,70,30,35,28,7,6,11,14,12,N
