Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
76,70,70,70,74,73,73,73,74,74,74,74,74,72,72,72,74,68,68,68,68,68,66,63,63,63,66,63,66,42,73,68,77,72,66,71,78,83,79,84,73,69,76,79,86,74,73,81,56,72,76,69,78,66,56,54,6,14,15,15,13,V
76,68,68,68,72,72,72,72,72,73,73,73,73,74,74,74,73,73,73,73,73,73,71,67,67,67,71,70,64,41,78,68,73,60,70,74,76,69,69,71,76,61,70,58,78,66,70,60,72,76,74,61,76,76,72,68,12,8,9,14,13,V
76,66,66,66,74,73,73,73,74,75,75,75,75,70,70,70,75,61,58,58,58,61,58,49,49,49,58,68,55,47,73,65,84,73,72,69,82,78,75,86,78,76,64,57,73,44,57,57,29,73,78,60,77,52,43,42,10,14,9,7,14,V
76,69,69,69,73,72,72,72,73,73,73,73,74,74,74,74,74,75,74,74,74,75,74,70,70,70,74,77,60,56,76,57,77,77,76,74,77,74,74,77,72,76,75,67,88,68,69,70,74,74,72,77,80,67,74,72,5,7,14,5,12,V
76,70,70,70,75,73,73,73,75,74,74,74,75,69,69,69,75,61,60,60,60,61,58,53,53,53,58,79,66,59,74,59,81,75,68,76,80,82,84,82,65,80,74,58,66,75,70,78,43,67,71,66,70,45,38,32,11,10,7,12,11,V
76,67,67,67,68,69,69,69,68,71,71,71,69,74,74,74,69,70,74,74,74,70,71,73,73,73,71,58,55,71,78,53,74,51,38,79,78,62,69,71,70,65,75,70,69,75,67,74,72,62,76,49,68,70,77,74,12,9,15,8,8,V
76,70,70,70,72,72,72,72,72,73,73,73,73,74,74,74,73,75,74,74,74,75,75,72,72,72,75,68,65,70,75,60,74,68,47,75,77,77,82,75,74,74,75,77,87,68,72,61,70,62,74,65,74,71,79,79,11,15,14,12,6,V
76,72,72,72,76,74,74,74,76,75,75,75,75,70,70,70,75,60,57,57,57,60,57,50,50,50,57,79,71,67,74,62,79,77,78,66,80,83,75,86,73,85,77,81,66,65,65,42,46,70,75,51,74,30,41,25,7,12,7,14,13,V
76,73,73,73,72,73,73,73,72,73,73,73,72,74,74,74,72,69,71,71,71,69,67,68,68,68,67,70,70,63,74,67,75,68,84,76,78,68,63,65,70,77,93,70,79,90,84,77,68,70,75,76,76,60,66,60,12,13,13,15,13,V
76,64,64,64,65,66,66,66,65,68,68,68,68,71,71,71,68,72,75,75,75,72,72,74,74,74,72,58,49,68,76,39,70,65,58,74,71,62,69,65,73,61,65,69,85,75,57,75,76,64,68,52,72,75,76,75,12,9,14,13,13,V
76,71,71,71,76,75,75,75,76,75,75,75,75,70,70,70,75,63,62,62,62,63,60,56,56,56,60,75,71,59,73,61,83,75,71,64,80,75,72,90,72,84,73,72,72,54,70,80,52,74,74,68,73,58,40,34,14,14,8,11,8,V
76,67,67,67,68,69,69,69,68,71,71,71,69,74,74,74,69,69,74,74,74,69,68,70,70,70,68,64,58,59,77,55,72,76,67,73,75,55,40,66,75,62,81,49,76,68,72,87,76,75,74,69,69,73,75,62,10,14,9,10,9,V
76,68,68,68,74,73,73,73,74,75,75,75,74,71,71,71,74,62,61,61,61,62,60,53,53,53,60,70,70,49,80,65,80,70,75,76,80,77,84,80,58,76,72,40,68,51,71,63,35,66,74,56,68,58,55,43,14,15,13,12,8,V
76,73,73,73,76,75,75,75,76,75,75,75,75,70,70,70,75,64,61,61,61,64,60,53,53,53,60,69,75,57,75,66,81,63,42,63,75,88,78,84,75,66,72,51,83,66,73,44,57,75,69,69,75,65,33,23,7,9,15,9,12,V
76,73,73,73,74,74,74,74,74,74,74,74,74,71,71,71,74,63,61,61,61,63,61,56,56,56,61,77,71,68,76,68,78,79,76,70,77,70,75,76,68,69,78,55,80,69,75,68,40,74,76,60,73,38,54,45,10,12,5,13,7,V
76,73,73,73,71,72,72,72,71,73,73,73,72,74,74,74,72,72,74,74,74,72,72,73,73,73,72,68,70,77,78,68,75,63,50,73,75,61,67,68,74,55,76,69,83,78,68,82,71,73,73,59,77,69,75,71,14,10,10,12,8,V
76,61,61,61,64,65,65,65,64,67,67,67,66,72,72,72,66,70,75,75,75,70,69,72,72,72,69,59,49,62,79,43,69,66,46,78,79,47,53,61,70,73,64,60,68,65,55,79,73,60,68,50,63,77,79,73,7,13,13,15,7,V
76,66,66,66,74,72,72,72,74,74,74,74,74,69,69,69,74,57,54,54,54,57,52,41,41,41,52,73,64,34,74,56,80,67,71,66,81,78,66,82,71,84,68,55,73,49,71,41,27,70,77,58,78,44,31,24,15,10,14,14,7,V
76,71,71,71,75,74,74,74,75,75,75,75,74,69,69,69,74,59,56,56,56,59,55,48,48,48,55,78,74,49,77,59,81,75,58,64,76,76,68,83,73,76,81,62,67,60,71,58,37,72,74,72,65,34,38,36,7,10,16,8,13,V
76,68,68,68,68,69,69,69,68,70,70,70,68,71,71,71,68,72,75,75,75,72,72,74,74,74,72,51,65,64,77,47,75,46,44,72,75,76,72,69,69,60,73,54,71,72,73,76,82,60,58,49,74,80,77,72,13,7,7,14,8,V
76,71,71,71,75,75,75,75,75,75,75,75,74,69,69,69,74,58,54,54,54,58,54,45,45,45,54,76,70,49,72,74,79,84,83,64,81,78,74,77,72,82,83,64,69,61,79,32,31,69,80,68,79,38,36,28,10,10,14,15,11,V
76,69,69,69,70,70,70,70,70,72,72,72,71,75,75,75,71,72,74,74,74,72,71,71,71,71,71,68,63,67,79,67,70,74,78,78,78,61,60,67,71,61,77,68,80,72,74,71,74,66,78,75,74,71,72,72,13,12,9,13,15,V
76,73,73,73,76,74,74,74,76,73,73,73,75,65,65,65,75,57,50,50,50,57,53,44,44,44,53,75,72,58,69,72,82,47,55,54,76,93,92,92,71,91,76,93,73,69,68,38,26,72,66,60,74,25,31,25,7,13,12,13,9,V
76,66,66,66,65,67,67,67,65,69,69,69,67,72,72,72,67,70,74,74,74,70,70,73,73,73,70,58,61,68,77,43,66,44,56,72,75,59,58,60,69,60,77,71,80,79,69,69,75,56,76,55,70,75,76,70,15,13,12,11,16,V
76,64,64,64,70,70,70,70,70,73,73,73,71,75,75,75,71,71,74,74,74,71,68,67,67,67,68,66,55,27,80,72,70,77,70,74,80,69,61,74,74,91,79,68,68,67,73,81,80,65,79,64,73,71,71,61,11,11,14,10,7,V
75,72,72,72,74,74,74,74,74,74,74,74,74,68,68,68,74,60,57,57,57,60,58,53,53,53,58,68,72,80,73,60,77,77,62,66,77,84,75,92,72,95,75,93,77,42,71,74,28,73,71,79,74,55,39,37,13,11,8,8,8,V
75,71,71,71,75,75,75,75,75,75,75,75,74,70,70,70,74,62,59,59,59,62,60,51,51,51,60,66,68,58,73,65,78,82,84,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47,14,9,14,11,14,V
75,65,65,65,67,67,67,67,67,70,70,70,68,73,73,73,68,69,73,73,73,69,68,69,69,69,68,68,61,62,80,54,65,76,78,76,78,63,42,66,74,72,76,61,70,65,73,80,72,53,75,72,69,62,75,68,9,14,8,13,7,V
75,67,67,67,73,72,72,72,73,74,74,74,73,72,72,72,73,65,63,63,63,65,62,54,54,54,62,71,68,48,76,64,80,73,78,72,76,74,75,80,71,72,77,61,73,38,75,46,59,63,77,66,76,55,53,42,13,8,6,9,10,V
75,67,67,67,73,72,72,72,73,73,73,73,74,68,68,68,74,59,55,55,55,59,55,44,44,44,55,68,71,47,73,68,79,72,69,69,73,82,81,85,70,84,70,73,83,31,69,69,35,70,70,68,71,41,27,34,9,15,12,11,7,V
75,70,70,70,74,73,73,73,74,74,74,74,74,71,71,71,74,61,60,60,60,61,57,50,50,50,57,77,70,43,76,80,75,76,76,74,76,77,77,73,68,74,80,70,68,74,74,42,60,71,76,79,69,38,40,25,15,11,8,8,11,V
75,71,71,71,70,72,72,72,70,72,72,72,71,74,74,74,71,72,74,74,74,72,73,75,75,75,73,60,60,80,76,63,72,68,67,71,75,67,69,68,77,66,75,86,81,73,73,77,77,73,73,41,80,71,75,72,13,6,11,11,14,V
75,71,71,71,75,74,74,74,75,73,73,73,74,66,66,66,74,58,55,55,55,58,54,48,48,48,54,70,73,51,72,57,82,65,56,66,74,91,88,88,66,91,81,81,68,58,69,72,38,70,64,62,72,40,35,24,8,8,10,13,10,V
75,69,69,69,73,72,72,72,73,73,73,73,74,73,73,73,74,72,72,72,72,72,71,68,68,68,71,75,67,55,75,55,72,73,70,77,73,81,80,80,70,73,67,72,86,75,70,76,63,72,77,61,70,69,70,64,9,15,15,10,13,V
75,71,71,71,72,72,72,72,72,73,73,73,72,72,72,72,72,69,69,69,69,69,68,65,65,65,68,64,70,66,75,62,75,70,70,71,73,79,76,84,67,65,75,69,82,68,75,67,67,72,73,52,67,61,64,61,14,8,13,11,13,V
75,68,68,68,67,68,68,68,67,68,68,68,67,70,70,70,67,71,73,73,73,71,71,75,75,75,71,67,62,74,70,73,67,62,59,66,71,63,61,62,69,63,74,71,75,79,74,88,80,69,68,63,72,72,76,72,16,11,13,14,8,V
75,68,68,68,73,72,72,72,73,73,73,73,73,68,68,68,73,59,56,56,56,59,55,49,49,49,55,67,69,52,74,58,83,66,53,66,80,77,77,88,64,77,64,69,74,65,65,60,35,67,69,64,68,41,33,39,15,7,14,11,14,V
75,71,71,71,75,74,74,74,75,74,74,74,73,69,69,69,73,60,58,58,58,60,56,53,53,53,56,78,71,55,69,68,82,81,72,65,80,66,63,72,80,83,73,73,51,58,72,65,45,76,76,85,81,44,42,40,8,6,16,8,13,V
75,56,56,56,58,57,57,57,58,59,59,59,61,65,65,65,61,70,74,74,74,70,71,74,74,74,71,47,41,65,74,38,64,44,35,70,70,67,66,68,71,61,56,82,86,76,40,86,76,33,47,46,60,74,78,75,14,14,9,14,14,V
75,69,69,69,70,71,71,71,70,72,72,72,71,73,73,73,71,73,73,73,73,73,72,71,71,71,72,67,66,61,74,45,69,51,65,69,76,73,67,65,75,71,82,80,86,69,78,70,74,66,76,64,69,73,72,69,11,12,16,12,14,V
75,71,71,71,75,74,74,74,75,74,74,74,74,69,69,69,74,61,58,58,58,61,58,52,52,52,58,66,67,60,72,60,83,59,61,60,80,79,86,80,72,70,72,52,72,67,72,50,39,70,72,53,72,42,53,30,5,6,14,7,13,V
75,68,68,68,67,69,69,69,67,69,69,69,69,73,73,73,69,71,74,74,74,71,71,74,74,74,71,60,60,75,75,42,73,44,39,69,75,52,63,60,68,39,81,81,90,82,67,74,75,64,76,50,73,71,76,68,12,12,11,7,16,V
75,73,73,73,73,72,72,72,73,72,72,72,73,67,67,67,73,60,58,58,58,60,58,55,55,55,58,76,74,69,72,74,74,72,33,68,73,86,84,75,64,57,75,72,74,81,66,74,42,72,70,68,73,35,45,34,13,16,11,6,14,V
75,70,70,70,73,72,72,72,73,73,73,73,73,69,69,69,73,60,58,58,58,60,57,51,51,51,57,70,70,56,74,62,76,67,59,70,73,78,77,76,69,70,68,64,77,68,69,53,43,75,73,71,73,53,33,32,15,10,12,15,6,V
75,66,66,66,65,66,66,66,65,67,67,67,66,70,70,70,66,70,74,74,74,70,70,75,75,75,70,61,55,74,74,60,67,57,57,74,74,65,55,63,75,65,77,78,62,78,59,83,77,60,65,68,73,71,79,74,11,11,11,8,5,V
75,67,67,67,72,72,72,72,72,73,73,73,73,71,71,71,73,60,58,58,58,60,57,48,48,48,57,69,67,59,76,61,76,75,76,71,79,77,69,78,70,75,70,46,74,46,68,38,45,63,78,60,70,44,44,30,11,12,13,8,12,V
75,64,64,64,67,68,68,68,67,70,70,70,69,72,72,72,69,71,74,74,74,71,72,73,73,73,72,50,61,71,70,41,75,75,55,75,73,71,72,78,77,77,51,52,74,66,56,72,76,55,77,61,67,78,77,76,7,7,12,8,16,V
75,68,68,68,72,72,72,72,72,73,73,73,72,70,70,70,72,59,59,59,59,59,56,50,50,50,56,67,70,42,76,68,75,75,72,72,74,74,68,78,70,74,73,45,65,60,71,63,43,71,76,76,73,48,44,34,6,13,9,11,13,V
75,72,72,72,72,73,73,73,72,73,73,73,73,73,73,73,73,72,73,73,73,72,71,72,72,72,71,60,65,64,76,68,77,59,68,70,77,79,77,76,72,90,85,79,86,76,77,90,69,70,67,68,67,73,70,64,5,12,6,13,14,V
75,70,70,70,73,73,73,73,73,74,74,74,74,74,74,74,74,72,71,71,71,72,70,66,66,66,70,68,65,50,75,57,75,75,60,73,75,79,77,76,77,74,75,76,81,69,74,62,71,74,75,62,78,59,69,66,7,11,8,7,10,V
75,67,67,67,73,72,72,72,73,74,74,74,73,69,69,69,73,57,56,56,56,57,54,45,45,45,54,66,64,51,74,61,75,72,73,71,76,81,72,82,74,67,55,51,71,54,62,57,41,77,76,71,78,26,33,32,13,8,10,9,10,V
75,66,66,66,70,70,70,70,70,72,72,72,71,74,74,74,71,72,73,73,73,72,70,69,69,69,70,74,57,52,79,67,73,74,73,76,78,63,63,75,73,78,72,61,69,63,72,71,73,64,75,76,76,74,72,68,10,14,15,14,7,V
75,73,73,73,76,75,75,75,76,75,75,75,74,70,70,70,74,63,60,60,60,63,61,56,56,56,61,75,68,69,71,65,83,77,58,66,79,78,75,86,76,77,80,74,63,65,83,71,44,69,73,70,84,37,48,52,9,15,7,13,9,V
75,71,71,71,74,73,73,73,74,73,73,73,73,67,67,67,73,55,52,52,52,55,52,44,44,44,52,67,68,65,70,66,80,67,44,63,79,84,79,73,70,65,69,68,72,61,70,50,29,72,70,65,65,23,31,26,14,10,10,8,12,V
75,66,66,66,69,69,69,69,69,71,71,71,70,73,73,73,70,72,74,74,74,72,71,72,72,72,71,65,59,65,77,55,76,66,57,74,75,54,67,73,74,74,66,68,76,77,65,67,74,62,75,52,69,77,75,69,13,14,9,14,16,V
75,70,70,70,73,73,73,73,73,72,72,72,73,69,69,69,73,65,63,63,63,65,63,58,58,58,63,70,73,51,68,59,74,63,53,64,74,86,88,74,71,62,71,66,74,68,64,55,61,74,70,68,73,49,60,38,1,1,1,1,1,V
75,71,71,71,74,74,74,74,74,75,75,75,73,71,71,71,73,60,58,58,58,60,56,51,51,51,56,64,73,52,74,65,78,69,56,65,80,71,71,70,74,52,71,65,70,70,72,36,47,75,78,62,71,45,40,32,10,5,10,12,8,V
75,68,68,68,73,72,72,72,73,73,73,73,73,68,68,68,73,55,54,54,54,55,51,44,44,44,51,71,66,42,74,65,80,85,69,72,76,74,73,77,72,80,75,70,63,63,76,54,31,70,72,40,68,42,24,23,15,7,7,12,15,V
75,67,67,67,71,70,70,70,71,72,72,72,72,73,73,73,72,74,73,73,73,74,73,69,69,69,73,67,51,53,74,68,72,70,50,74,75,83,78,90,71,91,78,55,85,68,77,69,74,68,72,60,65,70,75,73,13,9,13,14,7,V
75,60,60,60,61,62,62,62,61,64,64,64,63,69,69,69,63,70,74,74,74,70,70,74,74,74,70,45,39,65,76,29,65,34,32,73,68,69,73,63,76,68,75,74,77,82,62,80,76,42,65,51,67,74,76,70,6,7,11,14,14,V
75,69,69,69,74,72,72,72,74,73,73,73,73,71,71,71,73,65,63,63,63,65,63,57,57,57,63,77,67,58,77,70,79,69,52,74,79,84,71,79,62,74,72,62,63,60,72,64,57,69,69,65,68,27,62,60,12,9,14,14,15,V
75,69,69,69,72,72,72,72,72,73,73,73,73,71,71,71,73,62,60,60,60,62,58,51,51,51,58,65,72,40,74,64,71,69,64,69,74,72,74,76,76,63,75,48,88,64,74,68,38,73,77,63,77,43,43,46,12,7,9,10,7,V
75,70,70,70,72,73,73,73,72,73,73,73,73,70,70,70,73,61,61,61,61,61,59,55,55,55,59,62,77,49,76,70,79,68,75,69,80,70,67,76,72,75,75,70,78,55,53,60,26,68,75,56,78,63,58,44,15,12,14,16,10,V
75,67,67,67,72,72,72,72,72,73,73,73,72,69,69,69,72,56,55,55,55,56,52,46,46,46,52,60,66,46,75,44,77,60,56,72,76,76,69,73,75,74,64,52,66,65,70,42,28,71,74,56,68,44,34,31,14,16,14,15,16,V
75,63,63,63,67,66,66,66,67,68,68,68,69,71,71,71,69,73,74,74,74,73,72,72,72,72,72,67,49,65,79,43,71,69,54,72,76,71,68,74,74,87,62,76,77,68,64,78,74,55,63,55,70,70,75,74,14,12,9,12,15,V
75,71,71,71,74,73,73,73,74,72,72,72,74,68,68,68,74,67,62,62,62,67,64,58,58,58,64,78,72,56,70,52,78,65,57,66,77,80,84,72,72,57,78,61,75,69,66,58,48,70,66,64,65,51,55,56,12,6,14,7,12,V
75,61,61,61,62,62,62,62,62,63,63,63,63,68,68,68,63,72,74,74,74,72,72,74,74,74,72,66,43,68,68,42,55,65,47,78,75,72,53,71,75,75,78,76,78,69,77,78,77,50,55,58,68,75,77,78,15,6,10,9,13,V
75,65,65,65,65,66,66,66,65,67,67,67,67,71,71,71,67,71,74,74,74,71,71,73,73,73,71,59,50,65,77,58,66,54,65,71,72,63,60,67,75,63,73,71,77,74,66,82,75,64,66,77,74,73,75,73,14,12,10,12,5,V
75,68,68,68,73,72,72,72,73,73,73,73,73,70,70,70,73,61,59,59,59,61,58,51,51,51,58,71,64,50,73,69,79,74,75,72,75,78,75,91,69,76,73,81,72,59,65,50,44,69,78,67,61,50,43,35,8,9,11,6,10,V
75,62,62,62,63,64,64,64,63,65,65,65,66,69,69,69,66,71,74,74,74,71,71,73,73,73,71,62,51,63,72,55,64,57,55,69,67,66,60,66,72,67,67,70,90,75,55,87,79,61,68,50,71,73,74,69,14,6,13,10,13,V
75,74,74,74,73,73,73,73,73,73,73,73,73,70,70,70,73,60,59,59,59,60,56,52,52,52,56,75,74,80,72,75,75,69,65,71,77,68,68,69,73,55,73,80,82,76,71,42,54,75,72,68,66,44,30,19,8,13,10,16,10,V
75,54,54,54,57,58,58,58,57,61,61,61,60,68,68,68,60,68,74,74,74,68,68,71,71,71,68,53,35,50,74,27,48,47,56,72,68,55,52,57,75,68,54,60,74,72,58,84,80,57,67,47,72,70,77,71,14,12,9,11,9,V
75,68,68,68,67,69,69,69,67,70,70,70,69,73,73,73,69,71,74,74,74,71,71,71,71,71,71,54,60,57,73,59,65,59,52,75,72,70,69,72,75,60,80,73,90,76,73,76,76,70,73,41,82,67,75,69,12,13,16,16,8,V
75,73,73,73,75,74,74,74,75,73,73,73,74,66,66,66,74,61,55,55,55,61,58,49,49,49,58,66,74,60,72,65,76,72,66,47,74,91,91,90,74,82,76,66,85,62,66,45,44,75,66,80,68,46,33,28,13,11,10,13,15,V
74,70,70,70,70,70,70,70,70,71,71,71,70,72,72,72,70,72,74,74,74,72,72,74,74,74,72,66,62,70,77,60,74,62,58,73,74,68,67,72,68,69,78,82,78,79,68,82,74,70,68,62,72,71,76,72,8,6,10,10,11,V
74,68,68,68,72,71,71,71,72,72,72,72,72,72,72,72,72,69,69,69,69,69,67,65,65,65,67,79,66,50,73,53,72,77,83,74,74,67,62,71,76,78,80,55,61,66,65,67,71,75,78,76,69,63,68,61,10,8,15,16,11,V
74,71,71,71,71,72,72,72,71,72,72,72,71,70,70,70,71,59,57,57,57,59,55,50,50,50,55,70,72,69,74,67,74,66,70,70,71,62,64,63,75,69,72,66,72,66,73,33,53,75,76,75,72,34,35,32,6,8,7,15,7,V
74,71,71,71,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,73,72,72,72,73,72,71,59,79,57,74,65,55,74,77,68,76,68,75,66,75,64,75,75,64,72,73,71,75,50,67,73,73,74,13,13,7,11,6,V
74,71,71,71,74,73,73,73,74,73,73,73,72,66,66,66,72,57,54,54,54,57,54,48,48,48,54,71,68,58,68,69,76,69,65,63,75,88,87,85,70,83,76,71,58,63,73,66,45,71,73,68,66,20,39,28,11,10,9,11,9,V
74,69,69,69,71,71,71,71,71,72,72,72,71,72,72,72,71,68,69,69,69,68,66,64,64,64,66,69,61,55,76,67,74,80,74,72,76,68,63,66,75,65,78,65,77,75,75,72,68,71,72,59,63,57,60,55,15,8,6,8,8,V
74,64,64,64,66,66,66,66,66,69,69,69,68,72,72,72,68,70,72,72,72,70,69,68,68,68,69,74,58,58,77,69,62,72,75,82,75,59,55,68,69,73,77,64,69,58,73,69,72,59,76,70,69,69,72,70,16,16,7,7,12,V
74,66,66,66,72,71,71,71,72,74,74,74,73,72,72,72,73,68,68,68,68,68,66,62,62,62,66,65,63,52,77,51,75,71,66,70,77,77,75,88,72,70,64,72,78,54,62,69,63,68,79,46,78,64,58,56,10,6,9,11,7,V
74,60,60,60,63,63,63,63,63,65,65,65,66,69,69,69,66,71,73,73,73,71,70,71,71,71,70,59,49,65,75,31,67,63,47,71,74,66,66,70,69,65,61,69,91,73,54,82,72,48,66,55,80,70,73,68,12,16,11,8,9,V
74,70,70,70,71,71,71,71,71,72,72,72,72,73,73,73,72,73,73,73,73,73,72,71,71,71,72,70,69,66,73,67,74,74,75,74,75,68,72,66,76,69,68,70,74,71,72,65,75,66,77,72,82,80,67,73,8,7,12,10,12,V
74,69,69,69,71,71,71,71,71,72,72,72,72,73,73,73,72,71,72,72,72,71,70,68,68,68,70,72,65,59,78,70,71,71,66,75,75,67,73,81,74,69,74,71,72,73,67,66,67,66,76,61,73,69,70,67,13,16,11,15,11,V
74,57,57,57,57,59,59,59,57,61,61,61,61,68,68,68,61,68,73,73,73,68,68,72,72,72,68,49,34,65,75,45,64,55,33,69,70,52,44,48,74,59,66,73,87,77,47,82,73,50,64,45,72,69,73,72,15,12,11,16,6,V
74,67,67,67,67,68,68,68,67,70,70,70,68,72,72,72,68,70,74,74,74,70,70,72,72,72,70,55,70,67,78,41,71,59,72,76,72,62,65,65,75,63,66,70,69,73,69,68,75,56,71,50,74,75,75,70,14,10,15,15,13,V
74,62,62,62,61,63,63,63,61,64,64,64,63,69,69,69,63,67,72,72,72,67,67,71,71,71,67,58,49,59,76,42,52,42,50,72,74,54,59,59,65,67,69,75,75,80,65,78,75,69,63,53,75,70,73,65,8,15,10,7,16,V
74,64,64,64,67,66,66,66,67,69,69,69,69,72,72,72,69,72,72,72,72,72,71,69,69,69,71,77,59,62,77,49,59,81,80,78,76,69,66,76,65,68,72,80,84,72,71,67,69,57,74,49,64,61,75,72,9,8,7,16,6,V
74,66,66,66,72,69,69,69,72,70,70,70,72,66,66,66,72,62,58,58,58,62,60,53,53,53,60,75,59,58,73,56,76,74,40,72,71,89,87,90,66,89,71,69,69,58,57,67,45,64,66,50,62,44,39,47,12,13,7,11,5,V
74,65,65,65,73,71,71,71,73,73,73,73,73,67,67,67,73,58,52,52,52,58,53,41,41,41,53,71,64,42,75,74,75,73,69,60,74,83,75,86,80,90,59,66,68,33,56,39,36,72,74,68,74,33,24,33,11,9,7,7,9,V
74,69,69,69,74,73,73,73,74,75,75,75,74,70,70,70,74,56,55,55,55,56,52,45,45,45,52,76,60,54,79,74,80,77,82,71,82,68,67,74,64,71,81,50,65,61,78,60,30,76,76,70,74,32,32,28,14,7,10,14,11,V
74,64,64,64,69,68,68,68,69,70,70,70,70,73,73,73,70,71,73,73,73,71,70,68,68,68,70,71,62,46,78,58,73,69,73,77,76,62,65,74,65,67,69,54,75,71,63,69,72,60,74,64,68,73,74,68,15,10,7,15,12,V
74,66,66,66,72,71,71,71,72,72,72,72,73,69,69,69,73,63,58,58,58,63,59,49,49,49,59,68,60,40,74,55,79,60,67,64,79,76,81,89,70,87,73,71,89,53,62,36,43,66,72,60,66,47,40,43,15,10,9,9,12,V
74,67,67,67,69,69,69,69,69,70,70,70,72,72,72,72,72,73,73,73,73,73,72,71,71,71,72,71,55,69,72,61,71,62,42,74,73,77,71,61,81,62,64,63,85,71,52,67,67,66,76,42,81,74,77,64,7,16,13,7,9,V
74,63,63,63,73,70,70,70,73,72,72,72,72,67,67,67,72,56,54,54,54,56,52,43,43,43,52,71,66,23,74,60,76,70,68,70,75,84,77,83,67,90,60,67,60,45,74,59,28,65,72,54,66,55,32,24,15,12,12,13,12,V
74,67,67,67,73,72,72,72,73,72,72,72,72,67,67,67,72,59,55,55,55,59,57,50,50,50,57,76,70,54,76,67,74,67,76,59,76,81,77,64,74,70,52,67,48,52,52,46,38,74,73,57,71,32,52,41,15,13,12,10,9,V
74,70,70,70,73,73,73,73,73,73,73,73,73,71,71,71,73,68,67,67,67,68,66,63,63,63,66,75,67,48,76,76,76,75,67,65,77,69,69,74,77,76,76,63,65,70,68,62,60,72,75,70,82,65,59,63,14,8,9,13,15,V
74,57,57,57,60,59,59,59,60,61,61,61,62,65,65,65,62,71,72,72,72,71,71,72,72,72,71,56,45,55,73,26,64,55,50,71,68,73,76,66,63,68,65,70,80,74,63,80,77,34,54,57,68,72,76,74,7,7,13,12,11,V
74,65,65,65,72,70,70,70,72,71,71,71,73,70,70,70,73,72,69,69,69,72,70,65,65,65,70,73,57,46,75,38,74,72,52,67,69,85,84,78,69,75,64,72,85,68,60,69,65,74,72,48,70,64,66,66,9,9,15,9,7,V
74,69,69,69,72,72,72,72,72,73,73,73,72,72,72,72,72,67,67,67,67,67,66,62,62,62,66,70,66,59,75,62,75,69,71,74,74,72,68,85,74,83,77,58,69,56,73,71,59,72,73,71,68,61,61,62,16,13,12,8,10,V
74,66,66,66,73,71,71,71,73,73,73,73,72,68,68,68,72,59,56,56,56,59,57,49,49,49,57,72,68,49,73,40,74,60,69,71,74,78,83,90,70,84,57,73,63,56,68,40,24,67,77,70,74,44,46,50,10,14,6,10,16,V
74,65,65,65,72,71,71,71,72,73,73,73,72,67,67,67,72,51,48,48,48,51,45,34,34,34,45,68,67,28,77,59,78,73,59,68,74,71,65,81,70,88,65,46,69,53,62,26,15,74,76,64,74,34,20,15,7,11,7,8,14,V
74,69,69,69,71,72,72,72,71,72,72,72,71,67,67,67,71,54,51,51,51,54,50,42,42,42,50,65,73,48,72,46,74,59,67,65,73,68,76,72,74,70,72,49,72,68,68,39,22,70,77,71,72,25,30,31,8,6,11,12,16,V
74,70,70,70,70,70,70,70,70,70,70,70,71,72,72,72,71,72,73,73,73,72,72,73,73,73,72,74,61,74,73,62,71,62,62,73,74,69,69,66,72,66,71,74,78,83,64,74,73,72,70,59,78,72,71,73,7,13,11,6,7,V
74,68,68,68,71,72,72,72,71,73,73,73,72,73,73,73,72,67,67,67,67,67,64,60,60,60,64,63,64,56,77,66,77,69,55,70,78,66,63,72,73,59,75,61,86,64,65,59,61,70,75,61,62,46,59,58,14,16,10,15,13,V
74,69,69,69,73,72,72,72,73,72,72,72,72,68,68,68,72,66,63,63,63,66,65,59,59,59,65,71,62,60,69,64,75,80,73,62,75,85,82,83,71,74,74,72,77,55,69,63,49,73,70,68,70,59,59,54,14,8,12,12,7,V
74,69,69,69,72,72,72,72,72,72,72,72,72,68,68,68,72,61,59,59,59,61,58,51,51,51,58,64,73,46,73,63,75,66,65,69,74,78,75,66,72,72,68,56,79,63,70,38,29,72,71,34,77,72,42,39,6,7,15,13,12,V
74,68,68,68,67,70,70,70,67,70,70,70,68,73,73,73,68,68,73,73,73,68,68,71,71,71,68,58,61,64,76,52,65,57,59,75,74,61,54,59,79,67,79,67,72,72,63,81,68,76,73,70,77,72,72,70,6,14,9,9,9,V
74,69,69,69,71,71,71,71,71,72,72,72,72,73,73,73,72,66,66,66,66,66,64,62,62,62,64,76,66,67,78,64,71,70,73,71,73,60,62,66,74,62,70,75,76,69,71,70,59,74,80,67,73,35,65,59,12,15,11,7,6,V
